case_id,repetition,io_ms,upload_ms,read_wall_ms,direct
qwen05-000983,2,1.719316,0.5910650000000001,2.401131,True
qwen05-000984,0,1.455673,0.521786,2.084247,True
qwen05-000984,1,1.494285,0.582369,2.253585,True
qwen05-000984,2,1.501447,0.5584640000000001,2.25107,True
qwen05-000985,0,1.47553,0.592197,2.201457,True
qwen05-000985,1,1.409877,0.5347999999999999,2.028874,True
qwen05-000985,2,1.396171,0.524952,2.009188,True
qwen05-000986,0,1.401902,0.54567,2.072336,True
qwen05-000986,1,1.3155409999999998,0.5980679999999999,2.019828,True
qwen05-000986,2,1.31497,0.575637,1.96773,True
qwen05-000987,0,0.7063010000000001,0.209312,0.990142,True
qwen05-000987,1,0.660986,0.19818100000000002,0.910012,True
qwen05-000987,2,0.6312300000000001,0.20975200000000002,0.900804,True
qwen05-000988,0,0.682837,0.19216,0.960787,True
qwen05-000988,1,0.619269,0.1981,0.889564,True
qwen05-000988,2,0.628746,0.195365,0.891678,True
qwen05-000989,0,0.827758,0.195756,1.066805,True
qwen05-000989,1,0.816798,0.199594,1.065603,True
qwen05-000989,2,0.799485,0.193652,1.039524,True
qwen05-000990,0,0.678118,0.20744800000000002,0.951039,True
qwen05-000990,1,0.6486230000000001,0.20953200000000002,0.917316,True
qwen05-000990,2,0.6647329999999999,0.197359,0.912776,True
qwen05-000991,0,0.6469199999999999,0.19052699999999997,0.907998,True
qwen05-000991,1,0.6671670000000001,0.20828,0.937172,True
qwen05-000991,2,0.693878,0.201286,0.950437,True
qwen05-000992,0,0.70575,0.209321,0.97304,True
qwen05-000992,1,0.7066520000000001,0.202679,0.961608,True
qwen05-000992,2,0.702394,0.200726,0.95157,True
qwen05-000993,0,0.812399,0.196427,1.087694,True
qwen05-000993,1,0.82874,0.19251,1.088205,True
qwen05-000993,2,0.7863709999999999,0.204422,1.044844,True
qwen05-000994,0,1.046747,0.41489600000000004,1.538498,True
qwen05-000994,1,1.070983,0.40944600000000003,1.578633,True
qwen05-000994,2,1.028804,0.396562,1.507169,True
qwen05-000995,0,1.040626,0.373028,1.521296,True
qwen05-000995,1,1.032952,0.41666000000000003,1.562884,True
qwen05-000995,2,1.138298,0.425506,1.674381,True
qwen05-000996,0,1.242053,0.407152,1.73821,True
qwen05-000996,1,1.2119870000000001,0.41739,1.713775,True
qwen05-000996,2,1.327993,0.425536,1.877902,True
qwen05-000997,0,1.125875,0.430535,1.680653,True
qwen05-000997,1,1.07484,0.404977,1.591606,True
qwen05-000997,2,1.0366790000000001,0.401831,1.51288,True
qwen05-000998,0,1.08593,0.405749,1.584033,True
qwen05-000998,1,1.0495530000000002,0.41224099999999997,1.556972,True
qwen05-000998,2,1.1990029999999998,0.409126,1.758028,True
qwen05-000999,0,0.950558,0.393967,1.425816,True
qwen05-000999,1,0.9153519999999999,0.397373,1.368409,True
qwen05-000999,2,0.8996230000000001,0.40097000000000005,1.360304,True
qwen05-001000,0,1.0834469999999998,0.418383,1.645918,True
qwen05-001000,1,1.0629680000000001,0.37348899999999996,1.556782,True
qwen05-001000,2,1.13855,0.36634500000000003,1.599701,True
qwen05-001001,0,1.558084,0.59884,2.25581,True
qwen05-001001,1,1.485929,0.604591,2.194804,True
qwen05-001001,2,1.4777639999999999,0.5735220000000001,2.206437,True
qwen05-001002,0,1.465792,0.596876,2.180138,True
qwen05-001002,1,1.448769,0.586897,2.129743,True
qwen05-001002,2,1.440525,0.515485,2.028765,True
qwen05-001003,0,1.750294,0.667378,2.558695,True
qwen05-001003,1,1.802581,0.587529,2.617296,True
qwen05-001003,2,1.728983,0.6360589999999999,2.535372,True
qwen05-001004,0,1.588872,0.607185,2.333585,True
qwen05-001004,1,1.602116,0.543497,2.280114,True
qwen05-001004,2,1.555259,0.548015,2.235111,True
qwen05-001005,0,1.45433,0.5985689999999999,2.16022,True
qwen05-001005,1,1.456644,0.516225,2.055644,True
qwen05-001005,2,1.4443119999999998,0.524281,2.042921,True
qwen05-001006,0,1.412091,0.573192,2.167063,True
qwen05-001006,1,1.3420999999999998,0.5381760000000001,2.011001,True
qwen05-001006,2,1.447497,0.607647,2.192099,True
qwen05-001007,0,1.366306,0.584754,2.028995,True
qwen05-001007,1,1.2596559999999999,0.526504,1.869216,True
qwen05-001007,2,1.397804,0.568022,2.099416,True
qwen05-001008,0,0.723904,0.19102699999999997,0.98356,True
qwen05-001008,1,0.699108,0.183643,0.936221,True
qwen05-001008,2,0.701232,0.182281,0.931843,True
qwen05-001009,0,0.584864,0.207348,0.842846,True
qwen05-001009,1,0.61473,0.199613,0.861402,True
qwen05-001009,2,0.6277039999999999,0.19777,0.872382,True
qwen05-001010,0,0.8564120000000001,0.216445,1.151403,True
qwen05-001010,1,0.890265,0.23446799999999998,1.22965,True
qwen05-001010,2,0.8318949999999999,0.207928,1.158827,True
qwen05-001011,0,0.65765,0.202268,0.921292,True
qwen05-001011,1,0.676756,0.198291,0.934638,True
qwen05-001011,2,0.628916,0.201026,0.877942,True
qwen05-001012,0,0.678008,0.214822,0.958523,True
qwen05-001012,1,0.661617,0.199203,0.916174,True
qwen05-001012,2,0.668721,0.203381,0.933646,True
qwen05-001013,0,0.815755,0.20249899999999998,1.081773,True
qwen05-001013,1,0.613548,0.19992400000000002,0.884975,True
qwen05-001013,2,0.691924,0.204633,0.948153,True
qwen05-001014,0,0.787764,0.227496,1.109596,True
qwen05-001014,1,0.774048,0.198161,1.06963,True
qwen05-001014,2,0.724354,0.197449,1.004418,True
qwen05-001015,0,1.022031,0.40131,1.514944,True
qwen05-001015,1,1.039985,0.391272,1.504193,True
qwen05-001015,2,1.0259179999999999,0.402963,1.496359,True
qwen05-001016,0,1.0587,0.44335,1.616412,True
qwen05-001016,1,1.138059,0.385411,1.680914,True
qwen05-001016,2,1.0620370000000001,0.38495999999999997,1.586678,True
qwen05-001017,0,0.9137190000000001,0.403986,1.38986,True
qwen05-001017,1,0.931633,0.4011,1.406791,True
qwen05-001017,2,0.852755,0.394839,1.300322,True
qwen05-001018,0,1.059612,0.420377,1.576168,True
qwen05-001018,1,1.191659,0.458457,1.829832,True
qwen05-001018,2,1.093304,0.399447,1.669332,True
qwen05-001019,0,0.969523,0.359091,1.406822,True
qwen05-001019,1,0.9874769999999999,0.39403699999999997,1.442057,True
qwen05-001019,2,1.007484,0.39381700000000003,1.455772,True
qwen05-001020,0,0.9985080000000001,0.36394099999999996,1.472003,True
qwen05-001020,1,1.002154,0.398997,1.490818,True
qwen05-001020,2,0.976206,0.39594999999999997,1.445494,True
qwen05-001021,0,1.006954,0.35822000000000004,1.45943,True
qwen05-001021,1,1.022502,0.40606,1.49704,True
qwen05-001021,2,0.977478,0.39828399999999997,1.44401,True
qwen05-001022,0,1.30441,0.5881799999999999,1.967629,True
qwen05-001022,1,1.323636,0.603739,2.038052,True
qwen05-001022,2,1.420827,0.559236,2.132889,True
qwen05-001023,0,1.2917059999999998,0.559396,1.958002,True
qwen05-001023,1,1.327302,0.549337,1.966428,True
qwen05-001023,2,1.275535,0.513711,1.859407,True
qwen05-001024,0,1.345126,0.570757,2.040747,True
qwen05-001024,1,1.308758,0.5398999999999999,1.98404,True
qwen05-001024,2,1.3106110000000002,0.5883200000000001,1.998368,True
qwen05-001025,0,1.650888,0.606324,2.361347,True
qwen05-001025,1,1.629348,0.538226,2.259285,True
qwen05-001025,2,1.712273,0.552173,2.410238,True
qwen05-001026,0,1.5164469999999999,0.616333,2.263043,True
qwen05-001026,1,1.505455,0.612967,2.241192,True
qwen05-001026,2,1.3258599999999998,0.515554,1.936361,True
qwen05-001027,0,1.351768,0.5342089999999999,2.056416,True
qwen05-001027,1,1.348241,0.597788,2.082975,True
qwen05-001027,2,1.425386,0.595784,2.132418,True
qwen05-001028,0,1.332622,0.586056,2.001122,True
qwen05-001028,1,1.4374280000000002,0.52953,2.051807,True
qwen05-001028,2,1.372998,0.57245,2.082485,True
qwen05-001029,0,0.276778,0.050074,0.369171,True
qwen05-001029,1,0.27870100000000003,0.045997,0.36341,True
qwen05-001029,2,0.289833,0.044563000000000005,0.371134,True
qwen05-001030,0,0.36576400000000003,0.046547,0.452316,True
qwen05-001030,1,0.356286,0.062948,0.473796,True
qwen05-001030,2,0.37537200000000004,0.057838,0.500375,True
qwen05-001031,0,0.366154,0.048680999999999995,0.454991,True
qwen05-001031,1,0.357879,0.043431,0.439822,True
qwen05-001031,2,0.355134,0.041337000000000006,0.431777,True
qwen05-001032,0,0.275385,0.051757,0.37932,True
qwen05-001032,1,0.271758,0.054151000000000005,0.374721,True
qwen05-001032,2,0.28875,0.054331000000000004,0.397844,True
qwen05-001033,0,0.359522,0.061365,0.476932,True
qwen05-001033,1,0.440604,0.056926000000000004,0.564335,True
qwen05-001033,2,0.30139299999999997,0.053308999999999995,0.405969,True
qwen05-001034,0,0.394217,0.062146,0.512579,True
qwen05-001034,1,0.40049900000000005,0.05885,0.526625,True
qwen05-001034,2,0.393175,0.059531,0.516526,True
qwen05-001035,0,0.431768,0.055023,0.550079,True
qwen05-001035,1,0.408995,0.054983,0.522177,True
qwen05-001035,2,0.42256,0.05355,0.531394,True
qwen05-001036,0,0.403565,0.092744,0.552753,True
qwen05-001036,1,0.307475,0.079178,0.433892,True
qwen05-001036,2,0.322012,0.080471,0.44409,True
qwen05-001037,0,0.35821,0.08718300000000001,0.503351,True
qwen05-001037,1,0.34578699999999996,0.088536,0.479167,True
qwen05-001037,2,0.34214999999999995,0.076163,0.460001,True
qwen05-001038,0,0.439612,0.094476,0.594602,True
qwen05-001038,1,0.531063,0.083717,0.672558,True
qwen05-001038,2,0.441366,0.079258,0.563363,True
qwen05-001039,0,0.51891,0.100507,0.686554,True
qwen05-001039,1,0.305662,0.100117,0.47595,True
qwen05-001039,2,0.354603,0.094486,0.520764,True
qwen05-001040,0,0.5342089999999999,0.130273,0.772194,True
qwen05-001040,1,0.42361200000000004,0.100618,0.622494,True
qwen05-001040,2,0.49219,0.085029,0.637181,True
qwen05-001041,0,0.46719299999999997,0.09414600000000001,0.619018,True
qwen05-001041,1,0.584994,0.088395,0.739243,True
qwen05-001041,2,0.5986589999999999,0.08612099999999999,0.776332,True
qwen05-001042,0,0.519251,0.086612,0.655726,True
qwen05-001042,1,0.485849,0.08484799999999999,0.618476,True
qwen05-001042,2,0.576108,0.10834300000000001,0.749862,True
qwen05-001043,0,0.416609,0.125715,0.622474,True
qwen05-001043,1,0.435855,0.119223,0.616883,True
qwen05-001043,2,0.409245,0.122038,0.583702,True
qwen05-001044,0,0.45702499999999996,0.11519499999999999,0.618828,True
qwen05-001044,1,0.419765,0.116147,0.579053,True
qwen05-001044,2,0.41167000000000004,0.114635,0.568193,True
qwen05-001045,0,0.648072,0.12279000000000001,0.816477,True
qwen05-001045,1,0.600232,0.116047,0.762516,True
qwen05-001045,2,0.625159,0.11577599999999999,0.78075,True
qwen05-001046,0,0.47154199999999996,0.12087600000000001,0.644726,True
qwen05-001046,1,0.420406,0.122949,0.59851,True
qwen05-001046,2,0.43242899999999995,0.13440100000000002,0.636961,True
qwen05-001047,0,0.624358,0.12276999999999999,0.824361,True
qwen05-001047,1,0.553635,0.113693,0.720698,True
qwen05-001047,2,0.517197,0.121507,0.690762,True
qwen05-001048,0,0.617124,0.12031499999999999,0.788315,True
qwen05-001048,1,0.577921,0.119494,0.746206,True
qwen05-001048,2,0.583761,0.119243,0.754121,True
qwen05-001049,0,0.678098,0.118862,0.844149,True
qwen05-001049,1,0.5522229999999999,0.11825100000000001,0.718954,True
qwen05-001049,2,0.654815,0.120405,0.825124,True
qwen05-001050,0,0.166912,0.030958,0.251521,True
qwen05-001050,1,0.15515,0.016852,0.218499,True
qwen05-001050,2,0.155942,0.015619,0.205294,True
qwen05-001051,0,0.150591,0.032872,0.24038,True
qwen05-001051,1,0.131346,0.018344000000000003,0.20351,True
qwen05-001051,2,0.140823,0.023314,0.207518,True
qwen05-001052,0,0.12366100000000001,0.015569000000000001,0.174487,True
qwen05-001052,1,0.140413,0.045916,0.219931,True
qwen05-001052,2,0.146324,0.0161,0.196718,True
qwen05-001053,0,0.190637,0.028562999999999998,0.279894,True
qwen05-001053,1,0.220291,0.029455,0.307505,True
qwen05-001053,2,0.189605,0.027111,0.271317,True
qwen05-001054,0,0.19420300000000001,0.023414,0.261199,True
qwen05-001054,1,0.217357,0.036518,0.30982,True
qwen05-001054,2,0.254606,0.031509,0.354063,True
qwen05-001055,0,0.307926,0.025728,0.381674,True
qwen05-001055,1,0.23377699999999998,0.028263000000000003,0.310691,True
qwen05-001055,2,0.274774,0.033311999999999994,0.362318,True
qwen05-001056,0,0.415377,0.044101999999999995,0.535702,True
qwen05-001056,1,0.428271,0.049923,0.565046,True
qwen05-001056,2,0.349224,0.029535,0.441105,True
qwen05-001057,0,0.147396,0.020268,0.202458,True
qwen05-001057,1,0.125685,0.019406,0.180156,True
qwen05-001057,2,0.147737,0.035726999999999995,0.258554,True
qwen05-001058,0,0.12283,0.02136,0.187982,True
qwen05-001058,1,0.1394,0.020468,0.193191,True
qwen05-001058,2,0.143197,0.020318000000000003,0.196607,True
qwen05-001059,0,0.154309,0.034976,0.236322,True
qwen05-001059,1,0.136275,0.023053,0.213169,True
qwen05-001059,2,0.12862,0.021960999999999998,0.194634,True
qwen05-001060,0,0.218639,0.028724,0.292878,True
qwen05-001060,1,0.238657,0.024966000000000002,0.305211,True
qwen05-001060,2,0.238376,0.040284999999999994,0.331671,True
qwen05-001061,0,0.23694300000000001,0.028704,0.310691,True
qwen05-001061,1,0.225552,0.040817,0.320129,True
qwen05-001061,2,0.25046799999999997,0.031399,0.342211,True
qwen05-001062,0,0.361225,0.035146000000000004,0.463207,True
qwen05-001062,1,0.37250700000000003,0.029054,0.45442,True
qwen05-001062,2,0.419124,0.03754,0.512208,True
qwen05-001063,0,0.335818,0.037689999999999994,0.433551,True
qwen05-001063,1,0.382516,0.033832999999999995,0.475089,True
qwen05-001063,2,0.38498000000000004,0.032171,0.468346,True
qwen05-001064,0,0.15553999999999998,0.024456,0.21385,True
qwen05-001064,1,0.172954,0.025518,0.233347,True
qwen05-001064,2,0.170358,0.024967,0.228648,True
qwen05-001065,0,0.173264,0.024997,0.233076,True
qwen05-001065,1,0.174957,0.073818,0.302176,True
qwen05-001065,2,0.190286,0.039584,0.310631,True
qwen05-001066,0,0.17227199999999998,0.026699999999999998,0.237023,True
qwen05-001066,1,0.164408,0.026018999999999997,0.226062,True
qwen05-001066,2,0.17955600000000002,0.025979,0.24093,True
qwen05-001067,0,0.273672,0.051595999999999996,0.401391,True
qwen05-001067,1,0.327683,0.05871,0.475479,True
qwen05-001067,2,0.30827699999999997,0.051075,0.45463,True
qwen05-001068,0,0.32323399999999997,0.054612,0.455411,True
qwen05-001068,1,0.297296,0.033974,0.386373,True
qwen05-001068,2,0.305481,0.039784999999999994,0.398365,True
qwen05-001069,0,0.371454,0.036238,0.469778,True
qwen05-001069,1,0.38273599999999997,0.033282,0.461733,True
qwen05-001069,2,0.364822,0.035937,0.447667,True
qwen05-001070,0,0.451955,0.045314,0.555529,True
qwen05-001070,1,0.5054150000000001,0.035627000000000006,0.605392,True
qwen05-001070,2,0.402983,0.037630000000000004,0.498572,True
qwen05-001071,0,0.12295,0.016510999999999998,0.178343,True
qwen05-001071,1,0.130494,0.017042,0.181499,True
qwen05-001071,2,0.157024,0.016401,0.207078,True
qwen05-001072,0,0.142166,0.026690000000000002,0.247774,True
qwen05-001072,1,0.116037,0.023724,0.204663,True
qwen05-001072,2,0.13023300000000002,0.0212,0.194804,True
qwen05-001073,0,0.132989,0.016681,0.188442,True
qwen05-001073,1,0.154729,0.041047,0.2563,True
qwen05-001073,2,0.15859700000000002,0.035155,0.279393,True
qwen05-001074,0,0.232875,0.027121,0.316081,True
qwen05-001074,1,0.15553,0.033422,0.243295,True
qwen05-001074,2,0.22436,0.029896000000000002,0.316352,True
qwen05-001075,0,0.280605,0.029856,0.378689,True
qwen05-001075,1,0.245559,0.027622,0.329627,True
qwen05-001075,2,0.208279,0.030858,0.295502,True
qwen05-001076,0,0.341308,0.027141,0.417591,True
qwen05-001076,1,0.286777,0.036268,0.380171,True
qwen05-001076,2,0.33221100000000003,0.028503,0.425185,True
qwen05-001077,0,0.439773,0.044403,0.580737,True
qwen05-001077,1,0.378168,0.046707,0.503321,True
qwen05-001077,2,0.34814100000000003,0.037119,0.517879,True
qwen05-001078,0,0.16198300000000002,0.023133,0.235561,True
qwen05-001078,1,0.147657,0.026149000000000002,0.214932,True
qwen05-001078,2,0.13983199999999998,0.039965,0.22968,True
qwen05-001079,0,0.12449299999999999,0.020107,0.178173,True
qwen05-001079,1,0.12188800000000001,0.020238,0.175759,True
qwen05-001079,2,0.12095600000000001,0.019958,0.173866,True
qwen05-001080,0,0.158025,0.027611,0.228888,True
qwen05-001080,1,0.121828,0.021401,0.185396,True
qwen05-001080,2,0.126056,0.019636,0.179356,True
qwen05-001081,0,0.213559,0.027792,0.285504,True
qwen05-001081,1,0.20200800000000002,0.027521,0.27241,True
qwen05-001081,2,0.185978,0.030286999999999998,0.260327,True
qwen05-001082,0,0.33150999999999997,0.039023,0.42811,True
qwen05-001082,1,0.271267,0.028523,0.356126,True
qwen05-001082,2,0.24243299999999998,0.028533000000000003,0.320189,True
qwen05-001083,0,0.40118,0.058339,0.595443,True
qwen05-001083,1,0.409125,0.06362899999999999,0.552263,True
qwen05-001083,2,0.38360700000000003,0.030808,0.47094,True
qwen05-001084,0,0.421168,0.050454,0.532647,True
qwen05-001084,1,0.407933,0.033162,0.503702,True
qwen05-001084,2,0.462885,0.037881,0.557593,True
qwen05-001085,0,0.231543,0.024686,0.290444,True
qwen05-001085,1,0.18451499999999998,0.027482,0.246741,True
qwen05-001085,2,0.155951,0.024756,0.215743,True
qwen05-001086,0,0.154118,0.024666,0.212928,True
qwen05-001086,1,0.16459800000000002,0.040335,0.249106,True
qwen05-001086,2,0.183714,0.029765999999999997,0.265106,True
qwen05-001087,0,0.163386,0.02682,0.226213,True
qwen05-001087,1,0.17955600000000002,0.024797,0.237654,True
qwen05-001087,2,0.183253,0.038893000000000004,0.313677,True
qwen05-001088,0,0.24609,0.043862000000000005,0.357529,True
qwen05-001088,1,0.25382499999999997,0.044503,0.365043,True
qwen05-001088,2,0.257421,0.041889,0.368529,True
qwen05-001089,0,0.319067,0.038132,0.416429,True
qwen05-001089,1,0.335457,0.033422,0.41697,True
qwen05-001089,2,0.28609500000000004,0.035686,0.369712,True
qwen05-001090,0,0.32734199999999997,0.039203,0.42245,True
qwen05-001090,1,0.32549900000000004,0.038392,0.41696,True
qwen05-001090,2,0.332081,0.038171,0.420316,True
qwen05-001091,0,0.43655700000000003,0.044424,0.557723,True
qwen05-001091,1,0.482222,0.035897,0.580115,True
qwen05-001091,2,0.44081400000000004,0.03696,0.553716,True
qwen05-001092,0,0.369692,0.049222,0.489034,True
qwen05-001092,1,0.292066,0.04960199999999999,0.395239,True
qwen05-001092,2,0.239207,0.060281999999999995,0.354884,True
qwen05-001093,0,0.288951,0.044153,0.384129,True
qwen05-001093,1,0.30250499999999997,0.045445,0.392935,True
qwen05-001093,2,0.323856,0.045214,0.409236,True
qwen05-001094,0,0.242614,0.045365,0.338183,True
qwen05-001094,1,0.279362,0.050785,0.369581,True
qwen05-001094,2,0.243185,0.060874000000000004,0.351617,True
qwen05-001095,0,0.30734500000000003,0.052749000000000004,0.410217,True
qwen05-001095,1,0.29368900000000003,0.048591,0.386203,True
qwen05-001095,2,0.29598399999999997,0.053791,0.395981,True
qwen05-001096,0,0.419405,0.062236,0.537155,True
qwen05-001096,1,0.350766,0.056034999999999995,0.471372,True
qwen05-001096,2,0.34126799999999996,0.06300800000000001,0.516697,True
qwen05-001097,0,0.44124599999999997,0.058478999999999996,0.550369,True
qwen05-001097,1,0.399367,0.065583,0.5292,True
qwen05-001097,2,0.445393,0.07169400000000001,0.598089,True
qwen05-001098,0,0.518941,0.055844,0.635388,True
qwen05-001098,1,0.493563,0.054922,0.597798,True
qwen05-001098,2,0.413153,0.051686,0.511947,True
qwen05-001099,0,0.380472,0.079068,0.506587,True
qwen05-001099,1,0.32916500000000004,0.077976,0.447747,True
qwen05-001099,2,0.328133,0.093796,0.473635,True
qwen05-001100,0,0.353271,0.079478,0.485458,True
qwen05-001100,1,0.393386,0.08091200000000001,0.518169,True
qwen05-001100,2,0.320679,0.076022,0.431387,True
qwen05-001101,0,0.43717700000000004,0.091431,0.59886,True
qwen05-001101,1,0.514722,0.103623,0.693487,True
qwen05-001101,2,0.529731,0.117169,0.746126,True
qwen05-001102,0,0.310701,0.096651,0.472453,True
qwen05-001102,1,0.379169,0.093435,0.558204,True
qwen05-001102,2,0.29947,0.08890600000000001,0.455732,True
qwen05-001103,0,0.499915,0.096982,0.650947,True
qwen05-001103,1,0.375413,0.079408,0.510745,True
qwen05-001103,2,0.378689,0.082234,0.51309,True
qwen05-001104,0,0.513481,0.09134099999999999,0.659554,True
qwen05-001104,1,0.43703699999999995,0.084148,0.575396,True
